,rho_brine,inj_rate,geo_grad,depth_bottom_usdw,depth_top_res,thick_res,perm_res,p_crit,plume_rad,pressure_front_rad
0,1020.0,0.25,25,100.0,800.0,50.0,900.0,1.372,3575.8389057898266,0.1
1,1020.0,0.25,25,100.0,800.0,50.0,950.0,1.372,3575.8389057898266,0.1
2,1020.0,0.25,25,100.0,800.0,50.0,1000.0,1.372,3704.6264763593404,0.1
3,1020.0,0.25,25,100.0,800.0,75.0,900.0,1.372,3575.8389057898266,0.1
4,1020.0,0.25,25,100.0,800.0,75.0,950.0,1.372,3575.8389057898266,0.1
5,1020.0,0.25,25,100.0,800.0,75.0,1000.0,1.372,3575.8389057898266,0.1
6,1020.0,0.25,25,100.0,800.0,100.0,900.0,1.372,3575.8389057898266,0.1
7,1020.0,0.25,25,100.0,800.0,100.0,950.0,1.372,3575.8389057898266,0.1
8,1020.0,0.25,25,100.0,800.0,100.0,1000.0,1.372,3575.8389057898266,0.1
9,1020.0,0.25,25,100.0,800.0,125.0,900.0,1.372,3451.407913135139,0.1
10,1020.0,0.25,25,100.0,800.0,125.0,950.0,1.372,3575.8389057898266,0.1
11,1020.0,0.25,25,100.0,800.0,125.0,1000.0,1.372,3575.8389057898266,0.1
12,1020.0,0.25,25,100.0,800.0,150.0,900.0,1.372,3451.407913135139,0.1
13,1020.0,0.25,25,100.0,800.0,150.0,950.0,1.372,3575.8389057898266,0.1
14,1020.0,0.25,25,100.0,800.0,150.0,1000.0,1.372,3575.8389057898266,0.1
15,1020.0,0.25,25,100.0,800.0,175.0,900.0,1.372,3575.8389057898266,0.1
16,1020.0,0.25,25,100.0,800.0,175.0,950.0,1.372,3575.8389057898266,0.1
17,1020.0,0.25,25,100.0,800.0,175.0,1000.0,1.372,3575.8389057898266,0.1
18,1020.0,0.25,25,100.0,800.0,200.0,900.0,1.372,3575.8389057898266,0.1
19,1020.0,0.25,25,100.0,800.0,200.0,950.0,1.372,3575.8389057898266,0.1
20,1020.0,0.25,25,100.0,800.0,200.0,1000.0,1.372,3575.8389057898266,0.1
21,1020.0,0.25,25,100.0,900.0,50.0,900.0,1.568,3331.1861257020587,0.1
