,rho_brine,inj_rate,geo_grad,depth_bottom_usdw,depth_top_res,thick_res,perm_res,p_crit,plume_rad,pressure_front_rad
0,1120.0,0.25,25,100.0,800.0,50.0,50.0,8.232000000000001,2169.5248407169115,3215.03115606588
1,1120.0,0.25,25,100.0,800.0,50.0,100.0,8.232000000000001,2416.6270460594747,414.7880735028605
2,1120.0,0.25,25,100.0,800.0,50.0,150.0,8.232000000000001,2596.117637920465,0.1
3,1120.0,0.25,25,100.0,800.0,50.0,200.0,8.232000000000001,2788.396905758903,0.1
4,1120.0,0.25,25,100.0,800.0,50.0,250.0,8.232000000000001,2889.614557023334,0.1
5,1120.0,0.25,25,100.0,800.0,50.0,300.0,8.232000000000001,2994.376040693835,0.1
6,1120.0,0.25,25,100.0,800.0,50.0,350.0,8.232000000000001,3215.03115606588,0.1
7,1120.0,0.25,25,100.0,800.0,50.0,400.0,8.232000000000001,3215.03115606588,0.1
8,1120.0,0.25,25,100.0,800.0,50.0,450.0,8.232000000000001,3102.8054334306075,0.1
9,1120.0,0.25,25,100.0,800.0,50.0,500.0,8.232000000000001,3102.8054334306075,0.1
10,1120.0,0.25,25,100.0,800.0,50.0,550.0,8.232000000000001,3215.03115606588,0.1
11,1120.0,0.25,25,100.0,800.0,50.0,600.0,8.232000000000001,3215.03115606588,0.1
12,1120.0,0.25,25,100.0,800.0,50.0,650.0,8.232000000000001,3331.1861257020587,0.1
13,1120.0,0.25,25,100.0,800.0,50.0,700.0,8.232000000000001,3331.1861257020587,0.1
14,1120.0,0.25,25,100.0,800.0,50.0,750.0,8.232000000000001,3451.407913135139,0.1
15,1120.0,0.25,25,100.0,800.0,50.0,800.0,8.232000000000001,3575.8389057898266,0.1
16,1120.0,0.25,25,100.0,800.0,50.0,850.0,8.232000000000001,3575.8389057898266,0.1
17,1120.0,0.25,25,100.0,800.0,50.0,900.0,8.232000000000001,3575.8389057898266,0.1
18,1120.0,0.25,25,100.0,800.0,50.0,950.0,8.232000000000001,3575.8389057898266,0.1
19,1120.0,0.25,25,100.0,800.0,50.0,1000.0,8.232000000000001,3704.6264763593404,0.1
20,1120.0,0.25,25,100.0,800.0,75.0,50.0,8.232000000000001,2018.40733930441,1300.8706294758354
21,1120.0,0.25,25,100.0,800.0,75.0,100.0,8.232000000000001,2249.074543240092,0.1
22,1120.0,0.25,25,100.0,800.0,75.0,150.0,8.232000000000001,2416.6270460594747,0.1
23,1120.0,0.25,25,100.0,800.0,75.0,200.0,8.232000000000001,2596.117637920465,0.1
24,1120.0,0.25,25,100.0,800.0,75.0,250.0,8.232000000000001,2788.396905758903,0.1
25,1120.0,0.25,25,100.0,800.0,75.0,300.0,8.232000000000001,2889.614557023334,0.1
26,1120.0,0.25,25,100.0,800.0,75.0,350.0,8.232000000000001,2994.376040693835,0.1
27,1120.0,0.25,25,100.0,800.0,75.0,400.0,8.232000000000001,3102.8054334306075,0.1
28,1120.0,0.25,25,100.0,800.0,75.0,450.0,8.232000000000001,3215.03115606588,0.1
29,1120.0,0.25,25,100.0,800.0,75.0,500.0,8.232000000000001,3102.8054334306075,0.1
30,1120.0,0.25,25,100.0,800.0,75.0,550.0,8.232000000000001,3102.8054334306075,0.1
31,1120.0,0.25,25,100.0,800.0,75.0,600.0,8.232000000000001,3215.03115606588,0.1
32,1120.0,0.25,25,100.0,800.0,75.0,650.0,8.232000000000001,3215.03115606588,0.1
33,1120.0,0.25,25,100.0,800.0,75.0,700.0,8.232000000000001,3331.1861257020587,0.1
34,1120.0,0.25,25,100.0,800.0,75.0,750.0,8.232000000000001,3331.1861257020587,0.1
35,1120.0,0.25,25,100.0,800.0,75.0,800.0,8.232000000000001,3331.1861257020587,0.1
36,1120.0,0.25,25,100.0,800.0,75.0,850.0,8.232000000000001,3451.407913135139,0.1
37,1120.0,0.25,25,100.0,800.0,75.0,900.0,8.232000000000001,3575.8389057898266,0.1
38,1120.0,0.25,25,100.0,800.0,75.0,950.0,8.232000000000001,3575.8389057898266,0.1
39,1120.0,0.25,25,100.0,800.0,75.0,1000.0,8.232000000000001,3575.8389057898266,0.1
40,1120.0,0.25,25,100.0,800.0,100.0,50.0,8.232000000000001,1946.660560944617,333.0103464792323
41,1120.0,0.25,25,100.0,800.0,100.0,100.0,8.232000000000001,2249.074543240092,0.1
42,1120.0,0.25,25,100.0,800.0,100.0,150.0,8.232000000000001,2416.6270460594747,0.1
43,1120.0,0.25,25,100.0,800.0,100.0,200.0,8.232000000000001,2596.117637920465,0.1
44,1120.0,0.25,25,100.0,800.0,100.0,250.0,8.232000000000001,2690.6032074593363,0.1
45,1120.0,0.25,25,100.0,800.0,100.0,300.0,8.232000000000001,2788.396905758903,0.1
46,1120.0,0.25,25,100.0,800.0,100.0,350.0,8.232000000000001,2889.614557023334,0.1
47,1120.0,0.25,25,100.0,800.0,100.0,400.0,8.232000000000001,2994.376040693835,0.1
48,1120.0,0.25,25,100.0,800.0,100.0,450.0,8.232000000000001,3215.03115606588,0.1
49,1120.0,0.25,25,100.0,800.0,100.0,500.0,8.232000000000001,3102.8054334306075,0.1
50,1120.0,0.25,25,100.0,800.0,100.0,550.0,8.232000000000001,3102.8054334306075,0.1
51,1120.0,0.25,25,100.0,800.0,100.0,600.0,8.232000000000001,3215.03115606588,0.1
52,1120.0,0.25,25,100.0,800.0,100.0,650.0,8.232000000000001,3215.03115606588,0.1
53,1120.0,0.25,25,100.0,800.0,100.0,700.0,8.232000000000001,3331.1861257020587,0.1
54,1120.0,0.25,25,100.0,800.0,100.0,750.0,8.232000000000001,3331.1861257020587,0.1
55,1120.0,0.25,25,100.0,800.0,100.0,800.0,8.232000000000001,3451.407913135139,0.1
56,1120.0,0.25,25,100.0,800.0,100.0,850.0,8.232000000000001,3451.407913135139,0.1
57,1120.0,0.25,25,100.0,800.0,100.0,900.0,8.232000000000001,3575.8389057898266,0.1
58,1120.0,0.25,25,100.0,800.0,100.0,950.0,8.232000000000001,3575.8389057898266,0.1
59,1120.0,0.25,25,100.0,800.0,100.0,1000.0,8.232000000000001,3575.8389057898266,0.1
60,1120.0,0.25,25,100.0,800.0,125.0,50.0,8.232000000000001,1877.34080585019,47.332616551975676
61,1120.0,0.25,25,100.0,800.0,125.0,100.0,8.232000000000001,2169.5248407169115,0.1
62,1120.0,0.25,25,100.0,800.0,125.0,150.0,8.232000000000001,2416.6270460594747,0.1
63,1120.0,0.25,25,100.0,800.0,125.0,200.0,8.232000000000001,2504.828290996109,0.1
64,1120.0,0.25,25,100.0,800.0,125.0,250.0,8.232000000000001,2690.6032074593363,0.1
65,1120.0,0.25,25,100.0,800.0,125.0,300.0,8.232000000000001,2788.396905758903,0.1
66,1120.0,0.25,25,100.0,800.0,125.0,350.0,8.232000000000001,2889.614557023334,0.1
67,1120.0,0.25,25,100.0,800.0,125.0,400.0,8.232000000000001,2994.376040693835,0.1
68,1120.0,0.25,25,100.0,800.0,125.0,450.0,8.232000000000001,2994.376040693835,0.1
69,1120.0,0.25,25,100.0,800.0,125.0,500.0,8.232000000000001,3102.8054334306075,0.1
70,1120.0,0.25,25,100.0,800.0,125.0,550.0,8.232000000000001,3102.8054334306075,0.1
71,1120.0,0.25,25,100.0,800.0,125.0,600.0,8.232000000000001,3215.03115606588,0.1
72,1120.0,0.25,25,100.0,800.0,125.0,650.0,8.232000000000001,3215.03115606588,0.1
73,1120.0,0.25,25,100.0,800.0,125.0,700.0,8.232000000000001,3331.1861257020587,0.1
74,1120.0,0.25,25,100.0,800.0,125.0,750.0,8.232000000000001,3331.1861257020587,0.1
75,1120.0,0.25,25,100.0,800.0,125.0,800.0,8.232000000000001,3331.1861257020587,0.1
76,1120.0,0.25,25,100.0,800.0,125.0,850.0,8.232000000000001,3451.407913135139,0.1
77,1120.0,0.25,25,100.0,800.0,125.0,900.0,8.232000000000001,3451.407913135139,0.1
78,1120.0,0.25,25,100.0,800.0,125.0,950.0,8.232000000000001,3575.8389057898266,0.1
79,1120.0,0.25,25,100.0,800.0,125.0,1000.0,8.232000000000001,3575.8389057898266,0.1
80,1120.0,0.25,25,100.0,800.0,150.0,50.0,8.232000000000001,1810.3659735830986,0.1
81,1120.0,0.25,25,100.0,800.0,150.0,100.0,8.232000000000001,2169.5248407169115,0.1
82,1120.0,0.25,25,100.0,800.0,150.0,150.0,8.232000000000001,2331.4094399480146,0.1
83,1120.0,0.25,25,100.0,800.0,150.0,200.0,8.232000000000001,2504.828290996109,0.1
84,1120.0,0.25,25,100.0,800.0,150.0,250.0,8.232000000000001,2596.117637920465,0.1
85,1120.0,0.25,25,100.0,800.0,150.0,300.0,8.232000000000001,2788.396905758903,0.1
86,1120.0,0.25,25,100.0,800.0,150.0,350.0,8.232000000000001,2889.614557023334,0.1
87,1120.0,0.25,25,100.0,800.0,150.0,400.0,8.232000000000001,2889.614557023334,0.1
88,1120.0,0.25,25,100.0,800.0,150.0,450.0,8.232000000000001,2994.376040693835,0.1
89,1120.0,0.25,25,100.0,800.0,150.0,500.0,8.232000000000001,3102.8054334306075,0.1
90,1120.0,0.25,25,100.0,800.0,150.0,550.0,8.232000000000001,3102.8054334306075,0.1
91,1120.0,0.25,25,100.0,800.0,150.0,600.0,8.232000000000001,3215.03115606588,0.1
92,1120.0,0.25,25,100.0,800.0,150.0,650.0,8.232000000000001,3215.03115606588,0.1
93,1120.0,0.25,25,100.0,800.0,150.0,700.0,8.232000000000001,3215.03115606588,0.1
94,1120.0,0.25,25,100.0,800.0,150.0,750.0,8.232000000000001,3331.1861257020587,0.1
95,1120.0,0.25,25,100.0,800.0,150.0,800.0,8.232000000000001,3331.1861257020587,0.1
96,1120.0,0.25,25,100.0,800.0,150.0,850.0,8.232000000000001,3451.407913135139,0.1
97,1120.0,0.25,25,100.0,800.0,150.0,900.0,8.232000000000001,3451.407913135139,0.1
98,1120.0,0.25,25,100.0,800.0,150.0,950.0,8.232000000000001,3575.8389057898266,0.1
99,1120.0,0.25,25,100.0,800.0,150.0,1000.0,8.232000000000001,3575.8389057898266,0.1
100,1120.0,0.25,25,100.0,800.0,175.0,50.0,8.232000000000001,1810.3659735830986,0.1
101,1120.0,0.25,25,100.0,800.0,175.0,100.0,8.232000000000001,2169.5248407169115,0.1
102,1120.0,0.25,25,100.0,800.0,175.0,150.0,8.232000000000001,2416.6270460594747,0.1
103,1120.0,0.25,25,100.0,800.0,175.0,200.0,8.232000000000001,2504.828290996109,0.1
104,1120.0,0.25,25,100.0,800.0,175.0,250.0,8.232000000000001,2690.6032074593363,0.1
105,1120.0,0.25,25,100.0,800.0,175.0,300.0,8.232000000000001,2788.396905758903,0.1
106,1120.0,0.25,25,100.0,800.0,175.0,350.0,8.232000000000001,2889.614557023334,0.1
107,1120.0,0.25,25,100.0,800.0,175.0,400.0,8.232000000000001,2994.376040693835,0.1
108,1120.0,0.25,25,100.0,800.0,175.0,450.0,8.232000000000001,3102.8054334306075,0.1
109,1120.0,0.25,25,100.0,800.0,175.0,500.0,8.232000000000001,3102.8054334306075,0.1
110,1120.0,0.25,25,100.0,800.0,175.0,550.0,8.232000000000001,3215.03115606588,0.1
111,1120.0,0.25,25,100.0,800.0,175.0,600.0,8.232000000000001,3215.03115606588,0.1
112,1120.0,0.25,25,100.0,800.0,175.0,650.0,8.232000000000001,3331.1861257020587,0.1
113,1120.0,0.25,25,100.0,800.0,175.0,700.0,8.232000000000001,3331.1861257020587,0.1
114,1120.0,0.25,25,100.0,800.0,175.0,750.0,8.232000000000001,3451.407913135139,0.1
115,1120.0,0.25,25,100.0,800.0,175.0,800.0,8.232000000000001,3451.407913135139,0.1
116,1120.0,0.25,25,100.0,800.0,175.0,850.0,8.232000000000001,3575.8389057898266,0.1
117,1120.0,0.25,25,100.0,800.0,175.0,900.0,8.232000000000001,3575.8389057898266,0.1
118,1120.0,0.25,25,100.0,800.0,175.0,950.0,8.232000000000001,3575.8389057898266,0.1
119,1120.0,0.25,25,100.0,800.0,175.0,1000.0,8.232000000000001,3575.8389057898266,0.1
120,1120.0,0.25,25,100.0,800.0,200.0,50.0,8.232000000000001,1810.3659735830986,0.1
121,1120.0,0.25,25,100.0,800.0,200.0,100.0,8.232000000000001,2169.5248407169115,0.1
122,1120.0,0.25,25,100.0,800.0,200.0,150.0,8.232000000000001,2416.6270460594747,0.1
123,1120.0,0.25,25,100.0,800.0,200.0,200.0,8.232000000000001,2504.828290996109,0.1
124,1120.0,0.25,25,100.0,800.0,200.0,250.0,8.232000000000001,2690.6032074593363,0.1
125,1120.0,0.25,25,100.0,800.0,200.0,300.0,8.232000000000001,2788.396905758903,0.1
126,1120.0,0.25,25,100.0,800.0,200.0,350.0,8.232000000000001,2889.614557023334,0.1
127,1120.0,0.25,25,100.0,800.0,200.0,400.0,8.232000000000001,2994.376040693835,0.1
128,1120.0,0.25,25,100.0,800.0,200.0,450.0,8.232000000000001,3102.8054334306075,0.1
129,1120.0,0.25,25,100.0,800.0,200.0,500.0,8.232000000000001,3102.8054334306075,0.1
130,1120.0,0.25,25,100.0,800.0,200.0,550.0,8.232000000000001,3215.03115606588,0.1
131,1120.0,0.25,25,100.0,800.0,200.0,600.0,8.232000000000001,3215.03115606588,0.1
132,1120.0,0.25,25,100.0,800.0,200.0,650.0,8.232000000000001,3331.1861257020587,0.1
133,1120.0,0.25,25,100.0,800.0,200.0,700.0,8.232000000000001,3331.1861257020587,0.1
