,rho_brine,inj_rate,geo_grad,depth_bottom_usdw,depth_top_res,thick_res,perm_res,p_crit,plume_rad,pressure_front_rad
96,1040.0,0.25,25,100.0,2400.0,150.0,850.0,9.016,2416.6270460594747,0.1
97,1040.0,0.25,25,100.0,2400.0,150.0,900.0,9.016,2416.6270460594747,0.1
98,1040.0,0.25,25,100.0,2400.0,150.0,950.0,9.016,2504.828290996109,0.1
99,1040.0,0.25,25,100.0,2400.0,150.0,1000.0,9.016,2504.828290996109,0.1
100,1040.0,0.25,25,100.0,2400.0,175.0,50.0,9.016,1350.0070107550434,0.1
101,1040.0,0.25,25,100.0,2400.0,175.0,100.0,9.016,1564.369117458862,0.1
102,1040.0,0.25,25,100.0,2400.0,175.0,150.0,9.016,1745.656740968316,0.1
103,1040.0,0.25,25,100.0,2400.0,175.0,200.0,9.016,1810.3659735830986,0.1
104,1040.0,0.25,25,100.0,2400.0,175.0,250.0,9.016,1946.660560944617,0.1
105,1040.0,0.25,25,100.0,2400.0,175.0,300.0,9.016,2018.40733930441,0.1
106,1040.0,0.25,25,100.0,2400.0,175.0,350.0,9.016,2092.6661158681363,0.1
107,1040.0,0.25,25,100.0,2400.0,175.0,400.0,9.016,2092.6661158681363,0.1
108,1040.0,0.25,25,100.0,2400.0,175.0,450.0,9.016,2169.5248407169115,0.1
109,1040.0,0.25,25,100.0,2400.0,175.0,500.0,9.016,2169.5248407169115,0.1
110,1040.0,0.25,25,100.0,2400.0,175.0,550.0,9.016,2249.074543240092,0.1
111,1040.0,0.25,25,100.0,2400.0,175.0,600.0,9.016,2249.074543240092,0.1
112,1040.0,0.25,25,100.0,2400.0,175.0,650.0,9.016,2331.4094399480146,0.1
113,1040.0,0.25,25,100.0,2400.0,175.0,700.0,9.016,2331.4094399480146,0.1
114,1040.0,0.25,25,100.0,2400.0,175.0,750.0,9.016,2416.6270460594747,0.1
115,1040.0,0.25,25,100.0,2400.0,175.0,800.0,9.016,2416.6270460594747,0.1
116,1040.0,0.25,25,100.0,2400.0,175.0,850.0,9.016,2416.6270460594747,0.1
117,1040.0,0.25,25,100.0,2400.0,175.0,900.0,9.016,2504.828290996109,0.1
118,1040.0,0.25,25,100.0,2400.0,175.0,950.0,9.016,2504.828290996109,0.1
119,1040.0,0.25,25,100.0,2400.0,175.0,1000.0,9.016,2504.828290996109,0.1
120,1040.0,0.25,25,100.0,2400.0,200.0,50.0,9.016,1350.0070107550434,0.1
121,1040.0,0.25,25,100.0,2400.0,200.0,100.0,9.016,1564.369117458862,0.1
122,1040.0,0.25,25,100.0,2400.0,200.0,150.0,9.016,1683.136468145602,0.1
123,1040.0,0.25,25,100.0,2400.0,200.0,200.0,9.016,1810.3659735830986,0.1
124,1040.0,0.25,25,100.0,2400.0,200.0,250.0,9.016,1946.660560944617,0.1
125,1040.0,0.25,25,100.0,2400.0,200.0,300.0,9.016,2018.40733930441,0.1
126,1040.0,0.25,25,100.0,2400.0,200.0,350.0,9.016,2092.6661158681363,0.1
127,1040.0,0.25,25,100.0,2400.0,200.0,400.0,9.016,2092.6661158681363,0.1
128,1040.0,0.25,25,100.0,2400.0,200.0,450.0,9.016,2169.5248407169115,0.1
129,1040.0,0.25,25,100.0,2400.0,200.0,500.0,9.016,2169.5248407169115,0.1
130,1040.0,0.25,25,100.0,2400.0,200.0,550.0,9.016,2249.074543240092,0.1
131,1040.0,0.25,25,100.0,2400.0,200.0,600.0,9.016,2249.074543240092,0.1
132,1040.0,0.25,25,100.0,2400.0,200.0,650.0,9.016,2331.4094399480146,0.1
133,1040.0,0.25,25,100.0,2400.0,200.0,700.0,9.016,2331.4094399480146,0.1
134,1040.0,0.25,25,100.0,2400.0,200.0,750.0,9.016,2416.6270460594747,0.1
135,1040.0,0.25,25,100.0,2400.0,200.0,800.0,9.016,2416.6270460594747,0.1
136,1040.0,0.25,25,100.0,2400.0,200.0,850.0,9.016,2416.6270460594747,0.1
137,1040.0,0.25,25,100.0,2400.0,200.0,900.0,9.016,2504.828290996109,0.1
138,1040.0,0.25,25,100.0,2400.0,200.0,950.0,9.016,2504.828290996109,0.1
139,1040.0,0.25,25,100.0,2400.0,200.0,1000.0,9.016,2504.828290996109,0.1
140,1040.0,0.25,25,100.0,2600.0,50.0,50.0,9.8,1564.369117458862,19.372092113020667
141,1040.0,0.25,25,100.0,2600.0,50.0,100.0,9.8,1745.656740968316,0.1
142,1040.0,0.25,25,100.0,2600.0,50.0,150.0,9.8,1877.34080585019,0.1
143,1040.0,0.25,25,100.0,2600.0,50.0,200.0,9.8,1946.660560944617,0.1
144,1040.0,0.25,25,100.0,2600.0,50.0,250.0,9.8,2018.40733930441,0.1
145,1040.0,0.25,25,100.0,2600.0,50.0,300.0,9.8,2092.6661158681363,0.1
146,1040.0,0.25,25,100.0,2600.0,50.0,350.0,9.8,2169.5248407169115,0.1
147,1040.0,0.25,25,100.0,2600.0,50.0,400.0,9.8,2169.5248407169115,0.1
148,1040.0,0.25,25,100.0,2600.0,50.0,450.0,9.8,2249.074543240092,0.1
149,1040.0,0.25,25,100.0,2600.0,50.0,500.0,9.8,2249.074543240092,0.1
150,1040.0,0.25,25,100.0,2600.0,50.0,550.0,9.8,2331.4094399480146,0.1
151,1040.0,0.25,25,100.0,2600.0,50.0,600.0,9.8,2331.4094399480146,0.1
152,1040.0,0.25,25,100.0,2600.0,50.0,650.0,9.8,2331.4094399480146,0.1
153,1040.0,0.25,25,100.0,2600.0,50.0,700.0,9.8,2416.6270460594747,0.1
154,1040.0,0.25,25,100.0,2600.0,50.0,750.0,9.8,2416.6270460594747,0.1
155,1040.0,0.25,25,100.0,2600.0,50.0,800.0,9.8,2504.828290996109,0.1
